audiopath,speaker_name,text,emotion,sensitivity
M040_neutral_level_1_028.txt.wav,M040,He always seemed to have money in his pocket.,neutral,1
W024_contempt_level_3_018.txt.wav,W024,Let us differentiate a few of these ideas.,contempt,3
M024_surprised_level_3_015.txt.wav,M024,Grandmother outgrew her upbringing in petticoats.,surprised,3
W016_happy_level_3_014.txt.wav,W016,Are your grades higher or lower than Nancy's.,happy,3
M003_fear_level_2_008.txt.wav,M003,The high security prison was surrounded by barbed wire.,fear,2
W016_neutral_level_1_019.txt.wav,W016,Who authorized the unlimited expense account.,neutral,1
M032_happy_level_3_030.txt.wav,M032,The revolution now under way in materials handling makes this much easier.,happy,3
W029_happy_level_3_034.txt.wav,W029,He would not carry a brief case.,happy,3
M029_disgusted_level_1_004.txt.wav,M029,Please take this dirty table cloth to the cleaners for me.,disgusted,1
M030_angry_level_2_015.txt.wav,M030,Kindergarten children decorate their classrooms for all holidays.,angry,2
M009_neutral_level_1_033.txt.wav,M009,I'll have a scoop of that exotic purple and turquoise sherbet.,neutral,1
W019_contempt_level_3_004.txt.wav,W019,Are your grades higher or lower than Nancy's.,contempt,3
M042_happy_level_3_027.txt.wav,M042,Are your grades higher or lower than Nancy's.,happy,3
W033_fear_level_1_003.txt.wav,W033,Will you tell me why.,fear,1
W035_neutral_level_1_048.txt.wav,W035,The carpet cleaners shampooed our oriental rug.,neutral,1
W019_neutral_level_1_024.txt.wav,W019,Tornado's often destroy acres of farm land.,neutral,1
W028_contempt_level_1_043.txt.wav,W028,Land based radar would help with this task.,contempt,1
W018_sad_level_3_029.txt.wav,W018,No price is too high when true love is at stake.,sad,3
M033_surprised_level_1_011.txt.wav,M033,The viewpoint overlooked the ocean.,surprised,1
M040_angry_level_2_002.txt.wav,M040,Don't ask me to carry an oily rag like that.,angry,2
M034_surprised_level_1_001.txt.wav,M034,She had your dark suit in greasy wash water all year.,surprised,1
W011_contempt_level_2_002.txt.wav,W011,Don't ask me to carry an oily rag like that.,contempt,2
M012_sad_level_3_023.txt.wav,M012,I'll have a scoop of that exotic purple and turquoise sherbet.,sad,3
W014_contempt_level_1_013.txt.wav,W014,Withdraw only as much money as you need.,contempt,1
W021_angry_level_2_001.txt.wav,W021,She had your dark suit in greasy wash water all year.,angry,2
M005_surprised_level_3_010.txt.wav,M005,I took her word for it but is she really going with you.,surprised,3
M034_sad_level_1_013.txt.wav,M034,John cleans shellfish for a living.,sad,1
M024_sad_level_2_013.txt.wav,M024,John cleans shellfish for a living.,sad,2
M031_fear_level_3_026.txt.wav,M031,His superiors had also preached this saying it was the way for eternal honor.,fear,3
W038_sad_level_3_050.txt.wav,W038,His superiors had also preached this saying it was the way for eternal honor.,sad,3
M023_surprised_level_3_005.txt.wav,M023,His shoulder felt as if it were broken.,surprised,3
W033_happy_level_2_046.txt.wav,W033,Land based radar would help with this task.,happy,2
M029_fear_level_2_030.txt.wav,M029,The revolution now under way in materials handling makes this much easier.,fear,2
M005_angry_level_2_025.txt.wav,M005,His superiors had also preached this saying it was the way for eternal honor.,angry,2
M035_neutral_level_1_013.txt.wav,M035,The nearest synagogue may not be within walking distance.,neutral,1
W021_disgusted_level_3_010.txt.wav,W021,Don't do Charlie's dirty dishes.,disgusted,3
M028_fear_level_1_030.txt.wav,M028,The revolution now under way in materials handling makes this much easier.,fear,1
M012_contempt_level_3_016.txt.wav,M012,Mosquitoes exist in warm humid climates.,contempt,3
M024_neutral_level_1_031.txt.wav,M024,Todd placed top priority on getting his bike fixed.,neutral,1
M011_sad_level_2_030.txt.wav,M011,The revolution now under way in materials handling makes this much easier.,sad,2
M031_contempt_level_3_026.txt.wav,M031,It was not whatever tale was told by tails.,contempt,3
M039_disgusted_level_3_010.txt.wav,M039,Young children should avoid exposure to contagious diseases.,disgusted,3
M012_surprised_level_1_014.txt.wav,M012,Please dig my potatoes up before frost.,surprised,1
W023_fear_level_3_033.txt.wav,W023,The pulsing glow of a cigarette.,fear,3
M024_neutral_level_1_025.txt.wav,M024,The carpet cleaners shampooed our oriental rug.,neutral,1
M012_contempt_level_3_002.txt.wav,M012,Don't ask me to carry an oily rag like that.,contempt,3
M011_sad_level_2_024.txt.wav,M011,Land based radar would help with this task.,sad,2
W037_angry_level_1_049.txt.wav,W037,His superiors had also preached this saying it was the way for eternal honor.,angry,1
M039_disgusted_level_3_004.txt.wav,M039,Don't do Charlie's dirty dishes.,disgusted,3
M029_angry_level_2_024.txt.wav,M029,The plaintiff in school desegregation cases.,angry,2
M023_surprised_level_3_011.txt.wav,M023,The viewpoint overlooked the ocean.,surprised,3
W038_sad_level_3_044.txt.wav,W038,Land based radar would help with this task.,sad,3
M027_sad_level_3_014.txt.wav,M027,He stole a dime from a beggar.,sad,3
M029_fear_level_2_024.txt.wav,M029,Land based radar would help with this task.,fear,2
W014_surprised_level_2_025.txt.wav,W014,The plaintiff in school desegregation cases.,surprised,2
M033_happy_level_1_014.txt.wav,M033,Are your grades higher or lower than Nancy's.,happy,1
M035_neutral_level_1_007.txt.wav,M035,Thereupon followed a demonstration that tyranny knows no ideological confines.,neutral,1
M028_fear_level_1_024.txt.wav,M028,Land based radar would help with this task.,fear,1
M007_happy_level_3_014.txt.wav,M007,Are your grades higher or lower than Nancy's.,happy,3
W021_angry_level_2_015.txt.wav,W021,Why do we need bigger and better bombs.,angry,2
M034_sad_level_1_007.txt.wav,M034,He didn't figure her at all and if he found out a woman it'd be bad.,sad,1
M005_surprised_level_3_004.txt.wav,M005,The carpet cleaners shampooed our oriental rug.,surprised,3
M030_disgusted_level_2_025.txt.wav,M030,The plaintiff in school desegregation cases.,disgusted,2
M024_sad_level_2_007.txt.wav,M024,He didn't figure her at all and if he found out a woman it'd be bad.,sad,2
W028_disgusted_level_2_025.txt.wav,W028,If the farm is rented the rent must be paid.,disgusted,2
M037_fear_level_2_007.txt.wav,M037,Call an ambulance for medical assistance.,fear,2
W040_contempt_level_3_010.txt.wav,W040,It's illegal to postdate a check.,contempt,3
W036_sad_level_3_009.txt.wav,W036,We can die too we can die like real people People never live forever.,sad,3
M034_surprised_level_1_015.txt.wav,M034,Grandmother outgrew her upbringing in petticoats.,surprised,1
W014_contempt_level_1_007.txt.wav,W014,It's illegal to postdate a check.,contempt,1
W011_contempt_level_2_016.txt.wav,W011,Mosquitoes exist in warm humid climates.,contempt,2
M037_contempt_level_1_049.txt.wav,M037,His superiors had also preached this saying it was the way for eternal honor.,contempt,1
M027_surprised_level_1_022.txt.wav,M027,One even gave my little dog a biscuit.,surprised,1
M039_surprised_level_2_007.txt.wav,M039,The carpet cleaners shampooed our oriental rug.,surprised,2
W024_angry_level_1_054.txt.wav,W024,No price is too high when true love is at stake.,angry,1
M040_sad_level_2_030.txt.wav,M040,However the litter remained augmented by several dozen lunchroom suppers.,sad,2
M012_fear_level_3_004.txt.wav,M012,Would you allow acts of violence.,fear,3
M024_angry_level_2_012.txt.wav,M024,He will allow a rare lie.,angry,2
W028_fear_level_3_050.txt.wav,W028,The revolution now under way in materials handling makes this much easier.,fear,3
W014_disgusted_level_3_026.txt.wav,W014,No price is too high when true love is at stake.,disgusted,3
W036_disgusted_level_1_028.txt.wav,W036,How much and how many profits could a majority take out of the losses of a few.,disgusted,1
M040_disgusted_level_3_018.txt.wav,M040,Barb burned paper and leaves in a big bonfire.,disgusted,3
W019_fear_level_1_007.txt.wav,W019,Would you allow acts of violence.,fear,1
W021_surprised_level_2_007.txt.wav,W021,The carpet cleaners shampooed our oriental rug.,surprised,2
W011_happy_level_3_026.txt.wav,W011,His superiors had also preached this saying it was the way for eternal honor.,happy,3
M023_disgusted_level_2_012.txt.wav,M023,If people were more generous there would be no need for welfare.,disgusted,2
M025_contempt_level_3_016.txt.wav,M025,Mosquitoes exist in warm humid climates.,contempt,3
W018_fear_level_2_007.txt.wav,W018,Would you allow acts of violence.,fear,2
W029_contempt_level_1_033.txt.wav,W029,We of the liberal led world got all set for peace and rehabilitation.,contempt,1
W026_contempt_level_2_002.txt.wav,W026,Don't ask me to carry an oily rag like that.,contempt,2
M023_sad_level_2_016.txt.wav,M023,However the litter remained augmented by several dozen lunchroom suppers.,sad,2
W040_surprised_level_2_057.txt.wav,W040,No price is too high when true love is at stake.,surprised,2
M033_sad_level_1_016.txt.wav,M033,However the litter remained augmented by several dozen lunchroom suppers.,sad,1
M005_disgusted_level_2_007.txt.wav,M005,Military personnel are expected to obey government orders.,disgusted,2
M042_disgusted_level_2_042.txt.wav,M042,The plaintiff in school desegregation cases.,disgusted,2
M035_happy_level_3_002.txt.wav,M035,Don't ask me to carry an oily rag like that.,happy,3
M030_surprised_level_3_026.txt.wav,M030,His superiors had also preached this saying it was the way for eternal honor.,surprised,3
M012_surprised_level_1_028.txt.wav,M012,No the man was not drunk he wondered how he got tied up with this stranger.,surprised,1
W036_happy_level_1_013.txt.wav,W036,They used an aggressive policeman to flag thoughtless motorists.,happy,1
M019_happy_level_3_017.txt.wav,M019,His artistic accomplishments guaranteed him entry into any social gathering.,happy,3
M005_angry_level_2_019.txt.wav,M005,Then he would realize they were really things that only he himself could think.,angry,2
W036_happy_level_1_007.txt.wav,W036,Those musicians harmonize marvelously.,happy,1
M019_happy_level_3_003.txt.wav,M019,Will you tell me why.,happy,3
M027_sad_level_3_028.txt.wav,M027,No the man was not drunk he wondered how he got tied up with this stranger.,sad,3
M029_fear_level_2_018.txt.wav,M029,The pulsing glow of a cigarette.,fear,2
W028_surprised_level_3_032.txt.wav,W028,Lighted windows glowed jewel bright through the downpour.,surprised,3
W014_surprised_level_2_019.txt.wav,W014,But this doesn't detract from its merit as an interesting if not great film.,surprised,2
M033_happy_level_1_028.txt.wav,M033,No the man was not drunk he wondered how he got tied up with this stranger.,happy,1
M007_happy_level_3_028.txt.wav,M007,No the man was not drunk he wondered how he got tied up with this stranger.,happy,3
M028_fear_level_1_018.txt.wav,M028,The pulsing glow of a cigarette.,fear,1
W009_neutral_level_1_040.txt.wav,W009,The revolution now under way in materials handling makes this much easier.,neutral,1
M011_sad_level_2_018.txt.wav,M011,But the ships are very slow now and we don't get so many sailors any more.,sad,2
W029_contempt_level_1_027.txt.wav,W029,No one material is best for all situations.,contempt,1
M023_sad_level_2_002.txt.wav,M023,Don't ask me to carry an oily rag like that.,sad,2
W023_contempt_level_1_007.txt.wav,W023,Are your grades higher or lower than Nancy's.,contempt,1
M024_neutral_level_1_019.txt.wav,M024,Who authorized the unlimited expense account.,neutral,1
W040_surprised_level_2_043.txt.wav,W040,One even gave my little dog a biscuit.,surprised,2
M037_angry_level_2_033.txt.wav,M037,Lot of people will roam the streets in costumes and masks and having a ball.,angry,2
W019_surprised_level_1_023.txt.wav,W019,I'll have a scoop of that exotic purple and turquoise sherbet.,surprised,1
M033_sad_level_1_002.txt.wav,M033,Don't ask me to carry an oily rag like that.,sad,1
M029_angry_level_2_018.txt.wav,M029,In many of his poems death comes by train a strongly evocative visual image.,angry,2
M042_disgusted_level_2_056.txt.wav,M042,Don't ask me to carry an oily rag like that.,disgusted,2
M005_disgusted_level_2_013.txt.wav,M005,If the farm is rented the rent must be paid.,disgusted,2
M035_happy_level_3_016.txt.wav,M035,By that one feels that magnetic forces are as general as electrical forces.,happy,3
W028_disgusted_level_2_019.txt.wav,W028,December and January are nice months to spend in Miami.,disgusted,2
W019_fear_level_1_013.txt.wav,W019,Special task forces rescue hostages from kidnappers.,fear,1
W036_sad_level_3_035.txt.wav,W036,Todd placed top priority on getting his bike fixed.,sad,3
M023_disgusted_level_2_006.txt.wav,M023,Young children should avoid exposure to contagious diseases.,disgusted,2
M025_contempt_level_3_002.txt.wav,M025,Don't ask me to carry an oily rag like that.,contempt,3
W018_fear_level_2_013.txt.wav,W018,Special task forces rescue hostages from kidnappers.,fear,2
M034_surprised_level_1_029.txt.wav,M034,No price is too high when true love is at stake.,surprised,1
W009_happy_level_1_027.txt.wav,W009,It was not whatever tale was told by tails.,happy,1
M026_happy_level_3_023.txt.wav,M026,I'll have a scoop of that exotic purple and turquoise sherbet.,happy,3
M012_happy_level_1_023.txt.wav,M012,I'll have a scoop of that exotic purple and turquoise sherbet.,happy,1
W024_angry_level_1_040.txt.wav,W024,I'll have a scoop of that exotic purple and turquoise sherbet.,angry,1
M012_fear_level_3_010.txt.wav,M012,Special task forces rescue hostages from kidnappers.,fear,3
M030_disgusted_level_2_019.txt.wav,M030,How much and how many profits could a majority take out of the losses of a few.,disgusted,2
M024_angry_level_2_006.txt.wav,M024,The cat's meow always hurts my ears.,angry,2
M042_fear_level_3_025.txt.wav,M042,The tooth fairy forgot to come when Roger's tooth fell out.,fear,3
